Pβ2,Pα1,Pβ1,Pα2,P3,V,α,β
0.00168,0.00337,0.00168,0.00673,0.04209,10.066839,0,0
0.0,0.00337,0.0,0.00673,0.04377,10.066839,0,0
0.0,0.00337,0.0,0.00505,0.04209,10.066839,0,0
0.00168,0.00337,0.00168,0.00842,0.04377,10.066839,0,0
-0.0101,0.0,0.02188,0.00505,0.05555,10.059688,0,10
-0.0101,0.00168,0.02188,0.00505,0.05555,10.059688,0,10
-0.0101,0.0,0.0202,0.00337,0.05387,10.059688,0,10
-0.0101,0.00168,0.02188,0.00337,0.05387,10.059688,0,10
-0.0101,0.0,0.0202,0.00505,0.05387,10.059688,0,10
-0.01347,-0.00168,0.01852,0.00337,0.05387,10.059688,0,10
-0.01178,0.0,0.01852,0.00337,0.05387,10.059688,0,10
-0.0101,0.0,0.0202,0.00337,0.05387,10.059688,0,10
-0.0101,0.0,0.01852,0.00168,0.05555,10.059688,0,10
-0.01178,0.0,0.02188,0.00337,0.05387,10.059688,0,10
-0.02862,-0.00505,0.0404,0.0,0.03872,10.088072,0,20
-0.02862,-0.00673,0.0404,0.00168,0.03872,10.088072,0,20
-0.02862,-0.00505,0.0404,0.00168,0.0404,10.088072,0,20
-0.02862,-0.00337,0.0404,0.00168,0.03872,10.088072,0,20
-0.02862,-0.00337,0.0404,0.00168,0.03872,10.088072,0,20
-0.02862,-0.00505,0.0404,0.00168,0.0404,10.088072,0,20
-0.02862,-0.00505,0.0404,0.00337,0.0404,10.088072,0,20
-0.02693,-0.00337,0.0404,0.00337,0.0404,10.088072,0,20
-0.02862,-0.00505,0.0404,0.00168,0.0404,10.088072,0,20
-0.02862,-0.00505,0.0404,0.00168,0.03872,10.088072,0,20
0.03872,0.00505,-0.0303,-0.0101,0.04545,10.063967,5,-20
0.04209,0.00673,-0.02862,-0.00842,0.04882,10.063967,5,-20
0.0404,0.00673,-0.0303,-0.00842,0.04882,10.063967,5,-20
0.04377,0.00842,-0.02862,-0.00673,0.0505,10.063967,5,-20
0.04209,0.00673,-0.02862,-0.00842,0.04882,10.063967,5,-20
0.04377,0.00842,-0.02862,-0.00842,0.04882,10.063967,5,-20
0.04209,0.00673,-0.03198,-0.00842,0.04714,10.063967,5,-20
0.04377,0.00673,-0.0303,-0.00842,0.04882,10.063967,5,-20
0.04377,0.0101,-0.02862,-0.00673,0.04882,10.063967,5,-20
0.04209,0.00842,-0.02862,-0.00842,0.04882,10.063967,5,-20
0.02862,0.01178,-0.02862,-0.01178,0.04209,10.118859,5,-15
0.03198,0.01178,-0.02862,-0.0101,0.04209,10.118859,5,-15
0.03198,0.01178,-0.02693,-0.0101,0.04377,10.118859,5,-15
0.02862,0.01178,-0.02862,-0.0101,0.04209,10.118859,5,-15
0.03198,0.01178,-0.02525,-0.0101,0.04377,10.118859,5,-15
0.0303,0.0101,-0.02862,-0.0101,0.04209,10.118859,5,-15
0.0303,0.01178,-0.02862,-0.0101,0.04377,10.118859,5,-15
0.02862,0.01178,-0.02862,-0.01178,0.04209,10.118859,5,-15
0.02862,0.01178,-0.02525,-0.0101,0.04209,10.118859,5,-15
0.02862,0.01178,-0.02693,-0.0101,0.04209,10.118859,5,-15
0.02693,0.01683,-0.01347,-0.00337,0.0505,10.041658,5,-10
0.02357,0.01683,-0.01347,-0.00505,0.04882,10.041658,5,-10
0.02525,0.01683,-0.01515,-0.00337,0.0505,10.041658,5,-10
0.02525,0.01683,-0.01347,-0.00505,0.04882,10.041658,5,-10
0.02357,0.01683,-0.01347,-0.00505,0.04882,10.041658,5,-10
0.02525,0.01515,-0.01347,-0.00505,0.04882,10.041658,5,-10
0.02693,0.01683,-0.01178,-0.00337,0.0505,10.041658,5,-10
0.02357,0.01515,-0.01347,-0.00505,0.04882,10.041658,5,-10
0.02525,0.01515,-0.01515,-0.00505,0.04882,10.041658,5,-10
0.02525,0.01683,-0.01347,-0.00505,0.04882,10.041658,5,-10
0.01347,0.01515,-0.00337,-0.00505,0.0606,10.017451,5,-5
0.01515,0.01683,-0.00337,-0.00505,0.0606,10.017451,5,-5
0.01683,0.01683,-0.00168,-0.00505,0.0606,10.017451,5,-5
0.01683,0.01347,-0.00337,-0.00505,0.0606,10.017451,5,-5
0.01683,0.01852,-0.00168,-0.00337,0.06397,10.017451,5,-5
0.01347,0.01347,-0.00337,-0.00673,0.05892,10.017451,5,-5
0.01515,0.01683,0.0,-0.00337,0.06229,10.017451,5,-5
0.01683,0.01683,0.0,-0.00337,0.06397,10.017451,5,-5
0.01515,0.01852,0.0,-0.00337,0.06397,10.017451,5,-5
0.01515,0.01852,0.0,-0.00337,0.0606,10.017451,5,-5
0.00673,0.01347,0.00168,-0.00505,0.05219,10.009739,5,0
0.00673,0.01178,0.00168,-0.00505,0.05219,10.009739,5,0
0.00673,0.01347,0.0,-0.00505,0.05219,10.009739,5,0
0.00673,0.01347,0.0,-0.00505,0.0505,10.009739,5,0
0.00673,0.01178,0.0,-0.00505,0.0505,10.009739,5,0
0.00673,0.01347,0.00168,-0.00505,0.05387,10.009739,5,0
0.00673,0.01347,0.00168,-0.00505,0.05387,10.009739,5,0
0.00673,0.01347,0.0,-0.00505,0.05387,10.009739,5,0
0.00842,0.01347,0.00168,-0.00505,0.05387,10.009739,5,0
0.00673,0.01347,0.0,-0.00673,0.05219,10.009739,5,0
0.03872,0.0202,-0.0303,-0.01515,0.04545,10.050631,10,-20
0.03872,0.01852,-0.02862,-0.01683,0.04545,10.050631,10,-20
0.03535,0.01852,-0.0303,-0.01852,0.04545,10.050631,10,-20
0.03703,0.01852,-0.0303,-0.01683,0.04545,10.050631,10,-20
0.03703,0.01852,-0.0303,-0.01683,0.04545,10.050631,10,-20
0.03535,0.01683,-0.0303,-0.01852,0.04545,10.050631,10,-20
0.03703,0.01852,-0.0303,-0.01852,0.04545,10.050631,10,-20
0.03703,0.01683,-0.0303,-0.01683,0.04545,10.050631,10,-20
0.0404,0.0202,-0.02693,-0.01515,0.04882,10.050631,10,-20
0.03872,0.01852,-0.02862,-0.01683,0.04545,10.050631,10,-20
0.02693,0.02188,-0.02693,-0.01852,0.03535,10.0286,10,-15
0.02693,0.02188,-0.02693,-0.01852,0.03703,10.0286,10,-15
0.02862,0.02357,-0.02525,-0.01852,0.03703,10.0286,10,-15
0.02693,0.02357,-0.02693,-0.01852,0.03535,10.0286,10,-15
0.02357,0.01852,-0.0303,-0.02188,0.03198,10.0286,10,-15
0.02357,0.0202,-0.02862,-0.01852,0.03535,10.0286,10,-15
0.02525,0.0202,-0.02862,-0.01852,0.03367,10.0286,10,-15
0.02693,0.01852,-0.0303,-0.01683,0.03535,10.0286,10,-15
0.02357,0.01852,-0.0303,-0.0202,0.03367,10.0286,10,-15
0.02357,0.01852,-0.0303,-0.0202,0.03367,10.0286,10,-15
0.0202,0.02188,-0.01852,-0.01852,0.0404,10.244262,10,-10
0.01852,0.02357,-0.01852,-0.0202,0.0404,10.244262,10,-10
0.01852,0.02357,-0.01852,-0.01852,0.03872,10.244262,10,-10
0.01852,0.02357,-0.01515,-0.01852,0.03872,10.244262,10,-10
0.01683,0.02357,-0.01515,-0.01852,0.03872,10.244262,10,-10
0.01852,0.02525,-0.01515,-0.01852,0.04209,10.244262,10,-10
0.01852,0.02357,-0.01515,-0.0202,0.0404,10.244262,10,-10
0.01852,0.02357,-0.01683,-0.0202,0.03872,10.244262,10,-10
0.01852,0.02357,-0.01683,-0.01852,0.03872,10.244262,10,-10
0.01852,0.02357,-0.01683,-0.01852,0.03872,10.244262,10,-10
0.01515,0.02357,-0.00505,-0.01515,0.05892,10.026687,10,-5
0.01515,0.02357,-0.00505,-0.01515,0.05892,10.026687,10,-5
0.01515,0.02357,-0.00505,-0.01347,0.05892,10.026687,10,-5
0.01683,0.02525,-0.00337,-0.01347,0.05892,10.026687,10,-5
0.01683,0.02357,-0.00842,-0.01347,0.05724,10.026687,10,-5
0.01852,0.02525,-0.00505,-0.01347,0.05892,10.026687,10,-5
0.01683,0.02188,-0.00337,-0.01515,0.05892,10.026687,10,-5
0.01515,0.02525,-0.00505,-0.01347,0.05892,10.026687,10,-5
0.01347,0.02357,-0.00505,-0.01515,0.05555,10.026687,10,-5
0.01515,0.02357,-0.00505,-0.01515,0.05892,10.026687,10,-5
0.0,0.02188,-0.00842,-0.01852,0.04714,10.041767,10,0
0.00168,0.02357,-0.00673,-0.01852,0.04714,10.041767,10,0
0.0,0.02188,-0.00842,-0.01852,0.04714,10.041767,10,0
0.00168,0.02188,-0.00842,-0.01852,0.04714,10.041767,10,0
0.0,0.02188,-0.00842,-0.01683,0.04714,10.041767,10,0
0.00168,0.02357,-0.00505,-0.01515,0.0505,10.041767,10,0
0.00168,0.02188,-0.00842,-0.01852,0.04714,10.041767,10,0
0.00337,0.02188,-0.00505,-0.01515,0.0505,10.041767,10,0
0.00168,0.02188,-0.00505,-0.01515,0.04714,10.041767,10,0
0.00168,0.02357,-0.00505,-0.01515,0.04882,10.041767,10,0
0.03198,0.02693,-0.03198,-0.02862,0.0404,10.031845,15,-20
0.03198,0.02693,-0.03198,-0.02862,0.0404,10.031845,15,-20
0.03198,0.02693,-0.02862,-0.02693,0.0404,10.031845,15,-20
0.03198,0.02693,-0.0303,-0.02862,0.0404,10.031845,15,-20
0.03198,0.02862,-0.03198,-0.02862,0.0404,10.031845,15,-20
0.03198,0.02693,-0.0303,-0.02862,0.0404,10.031845,15,-20
0.03198,0.02693,-0.0303,-0.02862,0.0404,10.031845,15,-20
0.03198,0.02525,-0.03367,-0.02862,0.03872,10.031845,15,-20
0.02862,0.02693,-0.03198,-0.02862,0.03703,10.031845,15,-20
0.0303,0.02693,-0.03198,-0.02862,0.0404,10.031845,15,-20
0.02188,0.0303,-0.03367,-0.03198,0.03198,10.072932,15,-15
0.02357,0.03198,-0.03367,-0.02862,0.03198,10.072932,15,-15
0.02357,0.03198,-0.0303,-0.02862,0.03367,10.072932,15,-15
0.02357,0.0303,-0.0303,-0.02862,0.03367,10.072932,15,-15
0.02188,0.0303,-0.03198,-0.02862,0.03367,10.072932,15,-15
0.0202,0.0303,-0.0303,-0.0303,0.03198,10.072932,15,-15
0.02357,0.03198,-0.02862,-0.02862,0.03198,10.072932,15,-15
0.02188,0.03198,-0.02862,-0.02862,0.03367,10.072932,15,-15
0.02357,0.03198,-0.02862,-0.02862,0.03367,10.072932,15,-15
0.02525,0.03198,-0.02862,-0.02862,0.03535,10.072932,15,-15
0.01515,0.03367,-0.01852,-0.02862,0.03872,9.958232,15,-10
0.01683,0.03367,-0.01852,-0.02693,0.0404,9.958232,15,-10
0.01683,0.03535,-0.01852,-0.02693,0.0404,9.958232,15,-10
0.01683,0.03535,-0.0202,-0.02862,0.03872,9.958232,15,-10
0.01515,0.03535,-0.0202,-0.02862,0.03703,9.958232,15,-10
0.01683,0.03535,-0.01852,-0.02525,0.0404,9.958232,15,-10
0.01515,0.03198,-0.0202,-0.02862,0.03703,9.958232,15,-10
0.01683,0.03367,-0.0202,-0.02525,0.03703,9.958232,15,-10
0.01347,0.03367,-0.02357,-0.02862,0.03703,9.958232,15,-10
0.01852,0.03367,-0.01852,-0.02525,0.03872,9.958232,15,-10
0.01347,0.03872,-0.00505,-0.02357,0.05219,10.071486,15,-5
0.01178,0.03535,-0.00842,-0.02525,0.05219,10.071486,15,-5
0.0101,0.03535,-0.0101,-0.02693,0.05219,10.071486,15,-5
0.01178,0.03703,-0.00842,-0.02525,0.0505,10.071486,15,-5
0.01347,0.03872,-0.00505,-0.02357,0.05555,10.071486,15,-5
0.01347,0.03872,-0.00673,-0.02357,0.05387,10.071486,15,-5
0.01347,0.03872,-0.00673,-0.02188,0.05387,10.071486,15,-5
0.01178,0.03872,-0.00842,-0.02357,0.05219,10.071486,15,-5
0.01178,0.03535,-0.00842,-0.02525,0.05219,10.071486,15,-5
0.01178,0.03872,-0.00673,-0.02357,0.05555,10.071486,15,-5
0.0,0.03367,-0.00673,-0.02525,0.04545,10.034729,15,0
0.0,0.03367,-0.00505,-0.02525,0.04545,10.034729,15,0
0.0,0.03367,-0.00505,-0.02357,0.04545,10.034729,15,0
0.00168,0.03367,-0.00505,-0.02357,0.04882,10.034729,15,0
0.0,0.03198,-0.00505,-0.02357,0.04714,10.034729,15,0
0.0,0.03198,-0.00673,-0.02357,0.04714,10.034729,15,0
0.00168,0.03367,-0.00505,-0.02357,0.04714,10.034729,15,0
0.00168,0.03198,-0.00505,-0.02357,0.04714,10.034729,15,0
0.00168,0.03367,-0.00168,-0.02357,0.04714,10.034729,15,0
0.00168,0.03367,-0.00168,-0.02357,0.04714,10.034729,15,0
0.02862,0.03535,-0.03367,-0.03367,0.03872,10.022502,20,-20
0.02693,0.03535,-0.03367,-0.03703,0.03703,10.022502,20,-20
0.02693,0.03367,-0.03535,-0.03535,0.03535,10.022502,20,-20
0.02693,0.03535,-0.03367,-0.03535,0.03535,10.022502,20,-20
0.02693,0.03367,-0.03367,-0.03535,0.03703,10.022502,20,-20
0.0303,0.03535,-0.0303,-0.03535,0.03872,10.022502,20,-20
0.0303,0.03703,-0.03198,-0.03535,0.03872,10.022502,20,-20
0.02862,0.03535,-0.03535,-0.03535,0.03535,10.022502,20,-20
0.02862,0.03367,-0.03535,-0.03703,0.03535,10.022502,20,-20
0.02862,0.03535,-0.03367,-0.03535,0.03703,10.022502,20,-20
0.01178,0.03367,-0.03703,-0.0404,0.02188,10.027444,20,-15
0.01347,0.03535,-0.03535,-0.03703,0.02357,10.027444,20,-15
0.01178,0.03198,-0.03703,-0.0404,0.02188,10.027444,20,-15
0.01347,0.03535,-0.03535,-0.03872,0.02357,10.027444,20,-15
0.01515,0.03535,-0.03535,-0.03872,0.02357,10.027444,20,-15
0.01347,0.03535,-0.03535,-0.03703,0.02357,10.027444,20,-15
0.01683,0.03703,-0.03367,-0.03703,0.02357,10.027444,20,-15
0.01347,0.03367,-0.03535,-0.0404,0.02188,10.027444,20,-15
0.01178,0.03367,-0.03535,-0.0404,0.02188,10.027444,20,-15
0.01347,0.03367,-0.03535,-0.0404,0.02188,10.027444,20,-15
0.00673,0.03703,-0.02525,-0.03535,0.02862,10.064146,20,-10
0.00673,0.03872,-0.02525,-0.03367,0.02862,10.064146,20,-10
0.00842,0.03872,-0.02525,-0.03703,0.02862,10.064146,20,-10
0.00673,0.03535,-0.02525,-0.03535,0.02693,10.064146,20,-10
0.00673,0.03703,-0.02525,-0.03535,0.02693,10.064146,20,-10
0.00673,0.03535,-0.02693,-0.03703,0.02693,10.064146,20,-10
0.00842,0.03872,-0.02357,-0.03535,0.02862,10.064146,20,-10
0.00673,0.03703,-0.02525,-0.03703,0.02862,10.064146,20,-10
0.00673,0.03535,-0.02525,-0.03703,0.02862,10.064146,20,-10
0.00505,0.03535,-0.02525,-0.03703,0.02693,10.064146,20,-10
0.00337,0.0404,-0.01515,-0.03703,0.0404,10.053218,20,-5
0.00337,0.0404,-0.01515,-0.03703,0.0404,10.053218,20,-5
0.00673,0.0404,-0.01178,-0.03367,0.04377,10.053218,20,-5
0.00337,0.0404,-0.01347,-0.03535,0.0404,10.053218,20,-5
0.00505,0.04377,-0.01178,-0.03367,0.04377,10.053218,20,-5
0.00505,0.04209,-0.01515,-0.03367,0.04377,10.053218,20,-5
0.00673,0.04209,-0.01347,-0.03367,0.04377,10.053218,20,-5
0.00337,0.0404,-0.01515,-0.03367,0.04209,10.053218,20,-5
0.00505,0.0404,-0.01347,-0.03367,0.04209,10.053218,20,-5
0.00337,0.04209,-0.01347,-0.03367,0.04209,10.053218,20,-5
-0.00505,0.0404,-0.01178,-0.03198,0.0404,10.013854,20,0
-0.00505,0.0404,-0.0101,-0.03367,0.0404,10.013854,20,0
-0.00505,0.0404,-0.0101,-0.03198,0.0404,10.013854,20,0
-0.00505,0.0404,-0.0101,-0.03198,0.03872,10.013854,20,0
-0.00505,0.0404,-0.01178,-0.0303,0.03872,10.013854,20,0
-0.00505,0.0404,-0.0101,-0.03198,0.03872,10.013854,20,0
-0.00337,0.04209,-0.00842,-0.0303,0.03872,10.013854,20,0
-0.00505,0.04209,-0.0101,-0.03198,0.03872,10.013854,20,0
-0.00505,0.04209,-0.0101,-0.03198,0.03872,10.013854,20,0
-0.00337,0.0404,-0.0101,-0.03198,0.03872,10.013854,20,0
0.0202,0.04209,-0.03872,-0.04209,0.0303,10.002965,25,-20
0.0202,0.04209,-0.03703,-0.04209,0.03198,10.002965,25,-20
0.02188,0.0404,-0.03872,-0.04209,0.03198,10.002965,25,-20
0.0202,0.0404,-0.03872,-0.04209,0.03198,10.002965,25,-20
0.0202,0.0404,-0.03872,-0.0404,0.03198,10.002965,25,-20
0.01852,0.0404,-0.0404,-0.04209,0.03198,10.002965,25,-20
0.0202,0.0404,-0.0404,-0.04209,0.0303,10.002965,25,-20
0.02188,0.04209,-0.03703,-0.04209,0.03198,10.002965,25,-20
0.02188,0.04377,-0.03703,-0.0404,0.03367,10.002965,25,-20
0.02188,0.0404,-0.03872,-0.04209,0.03198,10.002965,25,-20
0.00842,0.04209,-0.03535,-0.04377,0.01852,10.017267,25,-15
0.00842,0.04377,-0.03535,-0.04377,0.01852,10.017267,25,-15
0.00673,0.0404,-0.03535,-0.04545,0.01683,10.017267,25,-15
0.00842,0.03872,-0.03703,-0.04545,0.01683,10.017267,25,-15
0.00842,0.0404,-0.03703,-0.04545,0.01683,10.017267,25,-15
0.00673,0.04377,-0.03535,-0.04377,0.01683,10.017267,25,-15
0.00842,0.04209,-0.03535,-0.04209,0.01852,10.017267,25,-15
0.00673,0.03872,-0.03703,-0.04545,0.01683,10.017267,25,-15
0.00673,0.03872,-0.03703,-0.04545,0.01683,10.017267,25,-15
0.00673,0.0404,-0.03703,-0.04377,0.01683,10.017267,25,-15
-0.00168,0.04377,-0.0303,-0.04545,0.0202,10.059747,25,-10
0.0,0.04377,-0.02862,-0.04209,0.02188,10.059747,25,-10
0.0,0.04377,-0.0303,-0.04545,0.0202,10.059747,25,-10
0.0,0.04545,-0.0303,-0.04545,0.02188,10.059747,25,-10
0.00168,0.04545,-0.02862,-0.04209,0.02188,10.059747,25,-10
0.0,0.04545,-0.02862,-0.04545,0.02188,10.059747,25,-10
0.0,0.04377,-0.0303,-0.04377,0.02188,10.059747,25,-10
0.00168,0.04545,-0.02862,-0.04209,0.02357,10.059747,25,-10
0.0,0.04377,-0.02862,-0.04545,0.0202,10.059747,25,-10
0.0,0.04545,-0.02862,-0.04209,0.02188,10.059747,25,-10
0.0,0.04882,-0.0202,-0.0404,0.03535,10.011426,25,-5
0.00168,0.04882,-0.01683,-0.0404,0.03703,10.011426,25,-5
0.00168,0.0505,-0.01515,-0.0404,0.03872,10.011426,25,-5
0.00337,0.0505,-0.01515,-0.0404,0.03703,10.011426,25,-5
0.0,0.04882,-0.01683,-0.04209,0.03367,10.011426,25,-5
0.0,0.04882,-0.01515,-0.04209,0.03535,10.011426,25,-5
0.00168,0.04714,-0.01515,-0.04209,0.03535,10.011426,25,-5
0.00168,0.04545,-0.01683,-0.04377,0.03367,10.011426,25,-5
0.00168,0.04545,-0.01852,-0.04377,0.03367,10.011426,25,-5
0.00168,0.04714,-0.0202,-0.04377,0.03367,10.011426,25,-5
-0.0101,0.04545,-0.01683,-0.0404,0.03198,10.013615,25,0
-0.01347,0.04545,-0.01852,-0.04209,0.0303,10.013615,25,0
-0.01178,0.04545,-0.01852,-0.0404,0.0303,10.013615,25,0
-0.0101,0.04714,-0.01515,-0.0404,0.03198,10.013615,25,0
-0.0101,0.04545,-0.01683,-0.0404,0.0303,10.013615,25,0
-0.0101,0.04714,-0.01515,-0.0404,0.03198,10.013615,25,0
-0.0101,0.04714,-0.01347,-0.0404,0.03198,10.013615,25,0
-0.0101,0.04714,-0.01515,-0.0404,0.03367,10.013615,25,0
-0.0101,0.04545,-0.01515,-0.04209,0.03367,10.013615,25,0
-0.0101,0.04377,-0.01515,-0.04209,0.03198,10.013615,25,0
0.01178,0.04882,-0.04209,-0.0505,0.02188,10.032837,30,-20
0.01178,0.04714,-0.04209,-0.0505,0.01852,10.032837,30,-20
0.01178,0.04714,-0.04377,-0.04882,0.0202,10.032837,30,-20
0.01178,0.04882,-0.04209,-0.04882,0.02188,10.032837,30,-20
0.01347,0.04882,-0.04209,-0.04545,0.02357,10.032837,30,-20
0.01178,0.04882,-0.04209,-0.04714,0.02188,10.032837,30,-20
0.01347,0.04882,-0.04209,-0.04714,0.02357,10.032837,30,-20
0.01178,0.04882,-0.04209,-0.04714,0.02188,10.032837,30,-20
0.01178,0.04882,-0.04545,-0.0505,0.0202,10.032837,30,-20
0.01178,0.04545,-0.04377,-0.0505,0.02188,10.032837,30,-20
0.00337,0.04714,-0.0404,-0.0505,0.0101,10.110996,30,-15
0.00168,0.04882,-0.0404,-0.0505,0.00842,10.110996,30,-15
0.00337,0.0505,-0.03703,-0.04714,0.01178,10.110996,30,-15
0.00168,0.04714,-0.0404,-0.0505,0.00842,10.110996,30,-15
0.00168,0.04882,-0.03872,-0.0505,0.0101,10.110996,30,-15
0.00168,0.04714,-0.0404,-0.0505,0.0101,10.110996,30,-15
0.00337,0.0505,-0.0404,-0.0505,0.01178,10.110996,30,-15
0.00337,0.04882,-0.0404,-0.0505,0.01178,10.110996,30,-15
0.00168,0.04545,-0.04209,-0.0505,0.0101,10.110996,30,-15
0.00168,0.04882,-0.04209,-0.0505,0.0101,10.110996,30,-15
-0.00842,0.04882,-0.03535,-0.05219,0.01178,10.051676,30,-10
-0.00505,0.04882,-0.03198,-0.0505,0.01347,10.051676,30,-10
-0.00673,0.04714,-0.03367,-0.0505,0.01515,10.051676,30,-10
-0.00673,0.04545,-0.03535,-0.0505,0.01347,10.051676,30,-10
-0.00842,0.04714,-0.03703,-0.05219,0.01178,10.051676,30,-10
-0.00505,0.04714,-0.03535,-0.05219,0.01347,10.051676,30,-10
-0.00673,0.04714,-0.03535,-0.0505,0.01178,10.051676,30,-10
-0.00505,0.04882,-0.03367,-0.0505,0.01347,10.051676,30,-10
-0.00673,0.0505,-0.03367,-0.0505,0.01347,10.051676,30,-10
-0.00673,0.04882,-0.03367,-0.0505,0.01347,10.051676,30,-10
-0.00842,0.05387,-0.02525,-0.05219,0.02525,10.053328,30,-5
-0.00842,0.0505,-0.02693,-0.05219,0.02357,10.053328,30,-5
-0.0101,0.05219,-0.02693,-0.05219,0.02357,10.053328,30,-5
-0.0101,0.05387,-0.02525,-0.0505,0.02525,10.053328,30,-5
-0.00842,0.05387,-0.02525,-0.0505,0.02693,10.053328,30,-5
-0.00842,0.05387,-0.02525,-0.0505,0.02525,10.053328,30,-5
-0.0101,0.05219,-0.02693,-0.05219,0.02357,10.053328,30,-5
-0.0101,0.0505,-0.02525,-0.05219,0.02357,10.053328,30,-5
-0.0101,0.05219,-0.02693,-0.0505,0.02525,10.053328,30,-5
-0.0101,0.05387,-0.02693,-0.0505,0.02357,10.053328,30,-5
-0.01683,0.05219,-0.0202,-0.04882,0.0202,10.02466,30,0
-0.01683,0.05219,-0.02188,-0.04882,0.0202,10.02466,30,0
-0.01852,0.04882,-0.02357,-0.04714,0.02188,10.02466,30,0
-0.01683,0.0505,-0.02188,-0.04714,0.0202,10.02466,30,0
-0.01515,0.05219,-0.0202,-0.04714,0.02188,10.02466,30,0
-0.01347,0.05387,-0.0202,-0.04545,0.02188,10.02466,30,0
-0.01347,0.05387,-0.02188,-0.04545,0.02188,10.02466,30,0
-0.01852,0.0505,-0.02188,-0.04882,0.0202,10.02466,30,0
-0.01683,0.0505,-0.02188,-0.04714,0.0202,10.02466,30,0
-0.01683,0.05219,-0.02357,-0.04882,0.0202,10.02466,30,0
0.0,0.0505,-0.04714,-0.05387,0.01347,10.029501,35,-20
0.00337,0.05219,-0.04545,-0.05219,0.01515,10.029501,35,-20
0.00168,0.0505,-0.04714,-0.05555,0.01347,10.029501,35,-20
0.00168,0.0505,-0.04714,-0.05555,0.01178,10.029501,35,-20
0.00337,0.05219,-0.04545,-0.05555,0.01347,10.029501,35,-20
0.00168,0.0505,-0.04714,-0.05555,0.01178,10.029501,35,-20
0.00168,0.0505,-0.04714,-0.05555,0.01178,10.029501,35,-20
0.00168,0.05387,-0.04714,-0.05387,0.01347,10.029501,35,-20
0.00168,0.05219,-0.04714,-0.05555,0.01347,10.029501,35,-20
0.00168,0.05219,-0.04545,-0.05555,0.01515,10.029501,35,-20
-0.00673,0.0505,-0.04882,-0.05724,0.0,9.995775,35,-15
-0.00842,0.04882,-0.0505,-0.0606,-0.00168,9.995775,35,-15
-0.00842,0.0505,-0.04714,-0.05892,-0.00168,9.995775,35,-15
-0.00842,0.04882,-0.04714,-0.05724,0.0,9.995775,35,-15
-0.00842,0.04882,-0.0505,-0.05892,-0.00337,9.995775,35,-15
-0.0101,0.04882,-0.0505,-0.05724,-0.00168,9.995775,35,-15
-0.0101,0.04882,-0.0505,-0.05724,-0.00337,9.995775,35,-15
-0.00842,0.04882,-0.04882,-0.05724,0.0,9.995775,35,-15
-0.00842,0.04882,-0.04882,-0.05724,0.0,9.995775,35,-15
-0.00673,0.04882,-0.04882,-0.05724,0.0,9.995775,35,-15
-0.01347,0.0505,-0.04209,-0.05724,0.00337,10.216354,35,-10
-0.01347,0.05219,-0.03872,-0.05724,0.00337,10.216354,35,-10
-0.01347,0.0505,-0.0404,-0.05724,0.00168,10.216354,35,-10
-0.01515,0.04882,-0.04209,-0.05892,0.00168,10.216354,35,-10
-0.01515,0.04882,-0.04209,-0.05724,0.00168,10.216354,35,-10
-0.01347,0.0505,-0.0404,-0.05724,0.00168,10.216354,35,-10
-0.01515,0.05219,-0.0404,-0.05724,0.00337,10.216354,35,-10
-0.01515,0.0505,-0.0404,-0.05724,0.00168,10.216354,35,-10
-0.01852,0.04882,-0.04209,-0.0606,0.0,10.216354,35,-10
-0.01515,0.05219,-0.0404,-0.05724,0.00337,10.216354,35,-10
-0.01683,0.05555,-0.02862,-0.05724,0.01515,10.032649,35,-5
-0.01683,0.05555,-0.0303,-0.05555,0.01683,10.032649,35,-5
-0.01515,0.05555,-0.02862,-0.05555,0.01683,10.032649,35,-5
-0.01515,0.05724,-0.02862,-0.05555,0.01683,10.032649,35,-5
-0.01515,0.05555,-0.02862,-0.05555,0.01683,10.032649,35,-5
-0.01515,0.05555,-0.0303,-0.05555,0.01515,10.032649,35,-5
-0.01852,0.05555,-0.03198,-0.05555,0.01515,10.032649,35,-5
-0.01515,0.05724,-0.0303,-0.05555,0.01683,10.032649,35,-5
-0.01515,0.05555,-0.0303,-0.05555,0.01683,10.032649,35,-5
-0.01515,0.05555,-0.0303,-0.05555,0.01683,10.032649,35,-5
-0.02525,0.05387,-0.02862,-0.05555,0.01178,10.001586,35,0
-0.02525,0.05387,-0.0303,-0.05724,0.00842,10.001586,35,0
-0.02357,0.05387,-0.02862,-0.05724,0.00842,10.001586,35,0
-0.02357,0.05387,-0.02693,-0.05555,0.0101,10.001586,35,0
-0.02357,0.05555,-0.02525,-0.05219,0.01178,10.001586,35,0
-0.02357,0.05387,-0.02862,-0.05724,0.01178,10.001586,35,0
-0.02525,0.05387,-0.0303,-0.05724,0.01178,10.001586,35,0
-0.02357,0.05387,-0.02862,-0.05724,0.01178,10.001586,35,0
-0.02525,0.05219,-0.02862,-0.05724,0.0101,10.001586,35,0
-0.02357,0.05387,-0.02525,-0.05724,0.01178,10.001586,35,0
-0.00842,0.0505,-0.05387,-0.06229,0.00168,10.050577,40,-20
-0.00842,0.05387,-0.05219,-0.0606,0.00337,10.050577,40,-20
-0.0101,0.05219,-0.05555,-0.0606,0.00337,10.050577,40,-20
-0.0101,0.05387,-0.05555,-0.0606,0.00337,10.050577,40,-20
-0.0101,0.05219,-0.05219,-0.06229,0.00168,10.050577,40,-20
